OBJECTID,ORIG_FID,Id,X_axis,RASTERVALU,Latitude,Longitude,Distance,Elevation
2776,0,0,2776,-12.9047203,3278377.180443307384849,481962.038245105184615,3,-12.904720306396484
2777,0,0,2777,-12.9047203,3278378.824719961732626,481964.547498836182058,3,-12.904720306396484
2778,0,0,2778,-12.9364624,3278380.468996617943048,481967.056752566248178,3,-12.936462402343750
2779,0,0,2779,-12.9545746,3278382.113273268565536,481969.566006298176944,3,-12.954574584960938
2780,0,0,2780,-12.9731827,3278383.757549919188023,481972.075260030105710,3,-12.973182678222656
2781,0,0,2781,-13.0261402,3278385.401826573535800,481974.584513760171831,3,-13.026140213012695
2782,0,0,2782,-13.0261402,3278387.046103229746222,481977.093767493031919,3,-13.026140213012695
2783,0,0,2783,-13.0608826,3278388.690379880368710,481979.603021223098040,3,-13.060882568359375
2784,0,0,2784,-13.0814333,3278390.334656534716487,481982.112274955026805,3,-13.081433296203613
2785,0,0,2785,-13.1174259,3278391.978933185338974,481984.621528685092926,3,-13.117425918579102
2786,0,0,2786,-13.1387730,3278393.623209841549397,481987.130782417953014,3,-13.138772964477539
2787,0,0,2787,-13.1539450,3278395.267486492171884,481989.640036148019135,3,-13.153944969177246
2788,0,0,2788,-13.1755447,3278396.911763146519661,481992.149289879947901,3,-13.175544738769531
2789,0,0,2789,-13.2127848,3278398.556039802730083,481994.658543612807989,3,-13.212784767150879
2790,0,0,2790,-13.2351074,3278400.200316453352571,481997.167797342874110,3,-13.235107421875000
2791,0,0,2791,-13.2505779,3278401.844593103975058,481999.677051072940230,3,-13.250577926635742
2792,0,0,2792,-13.2732439,3278403.488869758322835,482002.186304804868996,3,-13.273243904113770
2793,0,0,2793,-13.3120089,3278405.133146414533257,482004.695558537729084,3,-13.312008857727051
2794,0,0,2794,-13.3354635,3278406.777423065155745,482007.204812267795205,3,-13.335463523864746
2795,0,0,2795,-13.3749619,3278408.421699719503522,482009.714065997861326,3,-13.374961853027344
2796,0,0,2796,-13.3749619,3278410.065976370126009,482012.223319729790092,3,-13.374961853027344
2797,0,0,2797,-13.4146299,3278411.710253026336432,482014.732573462650180,3,-13.414629936218262
2798,0,0,2798,-13.4387522,3278413.354529676958919,482017.241827192716300,3,-13.438752174377441
2799,0,0,2799,-13.4786034,3278414.998806331306696,482019.751080922782421,3,-13.478603363037109
2800,0,0,2800,-13.5278444,3278416.643082987517118,482022.260334654711187,3,-13.527844429016113
2801,0,0,2801,-13.5431480,3278418.287359638139606,482024.769588387571275,3,-13.543148040771484
2802,0,0,2802,-13.5678463,3278419.931636288762093,482027.278842117637396,3,-13.567846298217773
2803,0,0,2803,-13.6077518,3278421.575912943109870,482029.788095847703516,3,-13.607751846313477
2804,0,0,2804,-13.6474285,3278423.220189599320292,482032.297349579632282,3,-13.647428512573242
2805,0,0,2805,-13.6474285,3278424.864466249942780,482034.806603311561048,3,-13.647428512573242
2806,0,0,2806,-13.6868248,3278426.508742904290557,482037.315857041627169,3,-13.686824798583984
2807,0,0,2807,-13.7109861,3278428.153019554913044,482039.825110772624612,3,-13.710986137390137
2808,0,0,2808,-13.7500639,3278429.797296211123466,482042.334364504553378,3,-13.750063896179199
2809,0,0,2809,-13.7742577,3278431.441572861745954,482044.843618236482143,3,-13.774257659912109
2810,0,0,2810,-13.7742577,3278433.085849516093731,482047.352871966548264,3,-13.774257659912109
2811,0,0,2811,-13.7986145,3278434.730126172304153,482049.862125699408352,3,-13.798614501953125
2812,0,0,2812,-13.8375893,3278436.374402822926641,482052.371379429474473,3,-13.837589263916016
2813,0,0,2813,-13.8619099,3278438.018679473549128,482054.880633161403239,3,-13.861909866333008
2814,0,0,2814,-13.8763304,3278439.662956127896905,482057.389886891469359,3,-13.876330375671387
2815,0,0,2815,-13.9003983,3278441.307232784107327,482059.899140624329448,3,-13.900398254394531
2816,0,0,2816,-13.9384813,3278442.951509434729815,482062.408394354395568,3,-13.938481330871582
2817,0,0,2817,-13.9622774,3278444.595786089077592,482064.917648086324334,3,-13.962277412414551
2818,0,0,2818,-14.0231752,3278446.240062739700079,482067.426901819184422,3,-14.023175239562988
2819,0,0,2819,-14.0231752,3278447.884339395910501,482069.936155549250543,3,-14.023175239562988
2820,0,0,2820,-14.0597982,3278449.528616046532989,482072.445409279316664,3,-14.059798240661621
2821,0,0,2821,-14.0829163,3278451.172892700880766,482074.954663011245430,3,-14.082916259765625
2822,0,0,2822,-14.1187124,3278452.817169355228543,482077.463916744105518,3,-14.118712425231934
2823,0,0,2823,-14.1414328,3278454.461446007713675,482079.973170474171638,3,-14.141432762145996
2824,0,0,2824,-14.1540670,3278456.105722658336163,482082.482424204237759,3,-14.154067039489746
2825,0,0,2825,-14.1765203,3278457.749999312683940,482084.991677936166525,3,-14.176520347595215
2826,0,0,2826,-14.2112131,3278459.394275967031717,482087.500931669026613,3,-14.211213111877441
2827,0,0,2827,-14.2332792,3278461.038552619516850,482090.010185399092734,3,-14.233279228210449
2828,0,0,2828,-14.2453241,3278462.682829273864627,482092.519439129158854,3,-14.245324134826660
2829,0,0,2829,-14.2669249,3278464.327105924487114,482095.028692861087620,3,-14.266924858093262
2830,0,0,2830,-14.2997999,3278465.971382578834891,482097.537946593016386,3,-14.299799919128418
2831,0,0,2831,-14.3207264,3278467.615659231320024,482100.047200324013829,3,-14.320726394653320
2832,0,0,2832,-14.3530283,3278469.259935885667801,482102.556454054079950,3,-14.353028297424316
2833,0,0,2833,-14.3530283,3278470.904212540015578,482105.065707786008716,3,-14.353028297424316
2834,0,0,2834,-14.3853807,3278472.548489190638065,482107.574961517937481,3,-14.385380744934082
2835,0,0,2835,-14.4058962,3278474.192765846848488,482110.084215248003602,3,-14.405896186828613
2836,0,0,2836,-14.4571619,3278475.837042497470975,482112.593468980863690,3,-14.457161903381348
2837,0,0,2837,-14.4763241,3278477.481319151818752,482115.102722710929811,3,-14.476324081420898
2838,0,0,2838,-14.4869385,3278479.125595802441239,482117.611976442858577,3,-14.486938476562500
2839,0,0,2839,-14.5157080,3278480.769872458651662,482120.121230172924697,3,-14.515707969665527
2840,0,0,2840,-14.5339184,3278482.414149109274149,482122.630483905784786,3,-14.533918380737305
2841,0,0,2841,-14.5521698,3278484.058425763621926,482125.139737635850906,3,-14.552169799804688
2842,0,0,2842,-14.5521698,3278485.702702414244413,482127.648991367779672,3,-14.552169799804688
2843,0,0,2843,-14.5804214,3278487.346979070454836,482130.158245097845793,3,-14.580421447753906
2844,0,0,2844,-14.5987711,3278488.991255724802613,482132.667498830705881,3,-14.598771095275879
2845,0,0,2845,-14.6264105,3278490.635532375425100,482135.176752560772002,3,-14.626410484313965
2846,0,0,2846,-14.6441336,3278492.279809031635523,482137.686006292700768,3,-14.644133567810059
2847,0,0,2847,-14.6533689,3278493.924085682258010,482140.195260025560856,3,-14.653368949890137
2848,0,0,2848,-14.6706533,3278495.568362336605787,482142.704513755626976,3,-14.670653343200684
2849,0,0,2849,-14.6965933,3278497.212638987228274,482145.213767485693097,3,-14.696593284606934
2850,0,0,2850,-14.7133160,3278498.856915643438697,482147.723021217621863,3,-14.713315963745117
2851,0,0,2851,-14.7383375,3278500.501192294061184,482150.232274950481951,3,-14.738337516784668
2852,0,0,2852,-14.7383375,3278502.145468948408961,482152.741528680548072,3,-14.738337516784668
2853,0,0,2853,-14.7628040,3278503.789745599031448,482155.250782410614192,3,-14.762804031372070
2854,0,0,2854,-14.7941866,3278505.434022255241871,482157.760036142542958,3,-14.794186592102051
2855,0,0,2855,-14.8175144,3278507.078298909589648,482160.269289874471724,3,-14.817514419555664
2856,0,0,2856,-14.8175144,3278508.722575560212135,482162.778543605469167,3,-14.817514419555664
2857,0,0,2857,-14.8403044,3278510.366852216422558,482165.287797335535288,3,-14.840304374694824
2858,0,0,2858,-14.8550358,3278512.011128867045045,482167.797051067464054,3,-14.855035781860352
2859,0,0,2859,-14.8769388,3278513.655405521392822,482170.306304799392819,3,-14.876938819885254
2860,0,0,2860,-14.8911514,3278515.299682177603245,482172.815558529458940,3,-14.891151428222656
2861,0,0,2861,-14.8983412,3278516.943958828225732,482175.324812262319028,3,-14.898341178894043
2862,0,0,2862,-14.9122505,3278518.588235482573509,482177.834065992385149,3,-14.912250518798828
2863,0,0,2863,-14.9328194,3278520.232512133195996,482180.343319724313915,3,-14.932819366455078
2864,0,0,2864,-14.9462099,3278521.876788789406419,482182.852573454380035,3,-14.946209907531738
2865,0,0,2865,-14.9528351,3278523.521065440028906,482185.361827187240124,3,-14.952835083007812
2866,0,0,2866,-14.9658813,3278525.165342094376683,482187.871080917306244,3,-14.965881347656250
2867,0,0,2867,-14.9849720,3278526.809618744999170,482190.380334649235010,3,-14.984972000122070
2868,0,0,2868,-14.9974298,3278528.453895401209593,482192.889588379301131,3,-14.997429847717285
2869,0,0,2869,-15.0156879,3278530.098172051832080,482195.398842112161219,3,-15.015687942504883
2870,0,0,2870,-15.0156879,3278531.742448706179857,482197.908095842227340,3,-15.015687942504883
2871,0,0,2871,-15.0335474,3278533.386725362390280,482200.417349574156106,3,-15.033547401428223
2872,0,0,2872,-15.0453730,3278535.031002013012767,482202.926603307016194,3,-15.045372962951660
2873,0,0,2873,-15.0686522,3278536.675278667360544,482205.435857037082314,3,-15.068652153015137
2874,0,0,2874,-15.0800447,3278538.319555317983031,482207.945110767148435,3,-15.080044746398926
2875,0,0,2875,-15.0853958,3278539.963831974193454,482210.454364499077201,3,-15.085395812988281
2876,0,0,2876,-15.1016378,3278541.608108624815941,482212.963618231937289,3,-15.101637840270996
2877,0,0,2877,-15.1124744,3278543.252385279163718,482215.472871962003410,3,-15.112474441528320
2878,0,0,2878,-15.1281357,3278544.896661935374141,482217.982125692069530,3,-15.128135681152344
2879,0,0,2879,-15.1281357,3278546.540938585996628,482220.491379423998296,3,-15.128135681152344
2880,0,0,2880,-15.1435223,3278548.185215236619115,482223.000633156858385,3,-15.143522262573242
2881,0,0,2881,-15.1541319,3278549.829491890966892,482225.509886886924505,3,-15.154131889343262
2882,0,0,2882,-15.1690178,3278551.473768547177315,482228.019140616990626,3,-15.169017791748047
2883,0,0,2883,-15.1793242,3278553.118045197799802,482230.528394348919392,3,-15.179324150085449
2884,0,0,2884,-15.1835041,3278554.762321852147579,482233.037648080848157,3,-15.183504104614258
2885,0,0,2885,-15.1935635,3278556.406598502770066,482235.546901810914278,3,-15.193563461303711
2886,0,0,2886,-15.2075634,3278558.050875158980489,482238.056155541911721,3,-15.207563400268555
2887,0,0,2887,-15.2173100,3278559.695151809602976,482240.565409273840487,3,-15.217309951782227
2888,0,0,2888,-15.2309494,3278561.339428463950753,482243.074663005769253,3,-15.230949401855469
2889,0,0,2889,-15.2309494,3278562.983705120161176,482245.583916735835373,3,-15.230949401855469
2890,0,0,2890,-15.2442694,3278564.627981770783663,482248.093170468695462,3,-15.244269371032715
2891,0,0,2891,-15.2629728,3278566.272258425131440,482250.602424198761582,3,-15.262972831726074
2892,0,0,2892,-15.2757139,3278568.005161996930838,482253.050688232295215,3,-15.275713920593262
2893,0,0,2893,-15.2757139,3278569.761407626792789,482255.482889148406684,3,-15.275713920593262
2894,0,0,2894,-15.2881613,3278571.517653256654739,482257.915090062655509,3,-15.288161277770996
2895,0,0,2895,-15.2971869,3278573.273898886516690,482260.347290976904333,3,-15.297186851501465
2896,0,0,2896,-15.3092594,3278575.030144516378641,482262.779491893015802,3,-15.309259414672852
2897,0,0,2897,-15.3123074,3278576.786390144377947,482265.211692806333303,3,-15.312307357788086
2898,0,0,2898,-15.3210974,3278578.542635774239898,482267.643893722444773,3,-15.321097373962402
2899,0,0,2899,-15.3327332,3278580.298881404101849,482270.076094636693597,3,-15.332733154296875
2900,0,0,2900,-15.3413601,3278582.055127033963799,482272.508295552805066,3,-15.341360092163086
2901,0,0,2901,-15.3442144,3278583.811372660100460,482274.940496466122568,3,-15.344214439392090
2902,0,0,2902,-15.3527794,3278585.567618289962411,482277.372697380371392,3,-15.352779388427734
2903,0,0,2903,-15.3613148,3278587.323863917961717,482279.804898296482861,3,-15.361314773559570
2904,0,0,2904,-15.3698187,3278589.080109547823668,482282.237099209800363,3,-15.369818687438965
2905,0,0,2905,-15.3809576,3278590.836355177685618,482284.669300124049187,3,-15.380957603454590
2906,0,0,2906,-15.3809576,3278592.592600807547569,482287.101501040160656,3,-15.380957603454590
2907,0,0,2907,-15.3918934,3278594.348846437409520,482289.533701953478158,3,-15.391893386840820
2908,0,0,2908,-15.4026442,3278596.105092067271471,482291.965902869589627,3,-15.402644157409668
2909,0,0,2909,-15.4189396,3278597.861337697133422,482294.398103783838451,3,-15.418939590454102
2910,0,0,2910,-15.4213228,3278599.617583326995373,482296.830304699949920,3,-15.421322822570801
2911,0,0,2911,-15.4293804,3278601.373828954994678,482299.262505613267422,3,-15.429380416870117
2912,0,0,2912,-15.4396076,3278603.130074584856629,482301.694706527516246,3,-15.439607620239258
2913,0,0,2913,-15.4474983,3278604.886320214718580,482304.126907443627715,3,-15.447498321533203
2914,0,0,2914,-15.4495621,3278606.642565844580531,482306.559108356945217,3,-15.449562072753906
2915,0,0,2915,-15.4573116,3278608.398811470717192,482308.991309271194041,3,-15.457311630249023
2916,0,0,2916,-15.4668446,3278610.155057100579143,482311.423510187305510,3,-15.466844558715820
2917,0,0,2917,-15.4743891,3278611.911302728578448,482313.855711100623012,3,-15.474389076232910
2918,0,0,2918,-15.4761744,3278613.667548358440399,482316.287912016734481,3,-15.476174354553223
2919,0,0,2919,-15.4853811,3278615.423793988302350,482318.720112930983305,3,-15.485381126403809
2920,0,0,2920,-15.4927731,3278617.180039618164301,482321.152313844300807,3,-15.492773056030273
2921,0,0,2921,-15.5018148,3278618.936285248026252,482323.584514760412276,3,-15.501814842224121
2922,0,0,2922,-15.5018148,3278620.692530877888203,482326.016715674661100,3,-15.501814842224121
2923,0,0,2923,-15.5107641,3278622.448776507750154,482328.448916588909924,3,-15.510764122009277
2924,0,0,2924,-15.5179338,3278624.205022137612104,482330.881117504090071,3,-15.517933845520020
2925,0,0,2925,-15.5266190,3278625.961267767474055,482333.313318418338895,3,-15.526618957519531
2926,0,0,2926,-15.5266190,3278627.717513395473361,482335.745519334450364,3,-15.526618957519531
2927,0,0,2927,-15.5350761,3278629.473759021610022,482338.177720248699188,3,-15.535076141357422
2928,0,0,2928,-15.5433493,3278631.230004651471972,482340.609921163879335,3,-15.543349266052246
2929,0,0,2929,-15.5569487,3278632.986250281333923,482343.042122078128159,3,-15.556948661804199
2930,0,0,2930,-15.5649652,3278634.742495911195874,482345.474322992376983,3,-15.564965248107910
2931,0,0,2931,-15.5649652,3278636.498741539195180,482347.906523908488452,3,-15.564965248107910
2932,0,0,2932,-15.5715790,3278638.254987169057131,482350.338724821805954,3,-15.571578979492188
2933,0,0,2933,-15.5781231,3278640.011232798919082,482352.770925736054778,3,-15.578123092651367
2934,0,0,2934,-15.5858107,3278641.767478428781033,482355.203126652166247,3,-15.585810661315918
2935,0,0,2935,-15.5858107,3278643.523724058642983,482357.635327565483749,3,-15.585810661315918
2936,0,0,2936,-15.5934086,3278645.279969688504934,482360.067528481595218,3,-15.593408584594727
2937,0,0,2937,-15.5998240,3278647.036215318366885,482362.499729395844042,3,-15.599823951721191
2938,0,0,2938,-15.6072826,3278648.792460948228836,482364.931930311955512,3,-15.607282638549805
2939,0,0,2939,-15.6083641,3278650.548706578090787,482367.364131225273013,3,-15.608364105224609
2940,0,0,2940,-15.6146679,3278652.304952206090093,482369.796332139521837,3,-15.614667892456055
2941,0,0,2941,-15.6220026,3278654.061197832226753,482372.228533055633307,3,-15.622002601623535
2942,0,0,2942,-15.6282110,3278655.817443462088704,482374.660733968950808,3,-15.628211021423340
2943,0,0,2943,-15.6292706,3278657.573689091950655,482377.092934883199632,3,-15.629270553588867
2944,0,0,2944,-15.6354074,3278659.329934721812606,482379.525135799311101,3,-15.635407447814941
2945,0,0,2945,-15.6425142,3278661.086180349811912,482381.957336712628603,3,-15.642514228820801
2946,0,0,2946,-15.6485929,3278662.842425979673862,482384.389537628740072,3,-15.648592948913574
2947,0,0,2947,-15.6495571,3278664.598671609535813,482386.821738542988896,3,-15.649557113647461
2948,0,0,2948,-15.6616917,3278666.354917239397764,482389.253939459100366,3,-15.661691665649414
2949,0,0,2949,-15.6686621,3278668.111162869259715,482391.686140372417867,3,-15.668662071228027
2950,0,0,2950,-15.6756191,3278669.867408493533731,482394.118341286666691,3,-15.675619125366211
2951,0,0,2951,-15.6756191,3278671.623654128983617,482396.550542199984193,3,-15.675619125366211
2952,0,0,2952,-15.6825695,3278673.379899758845568,482398.982743116095662,3,-15.682569503784180
2953,0,0,2953,-15.6885738,3278675.136145388707519,482401.414944030344486,3,-15.688573837280273
2954,0,0,2954,-15.6955261,3278676.892391012981534,482403.847144946455956,3,-15.695526123046875
2955,0,0,2955,-15.7015142,3278678.648636642843485,482406.279345859773457,3,-15.701514244079590
2956,0,0,2956,-15.7024956,3278680.404882272705436,482408.711546775884926,3,-15.702495574951172
2957,0,0,2957,-15.7084694,3278682.161127902567387,482411.143747690133750,3,-15.708469390869141
2958,0,0,2958,-15.7153854,3278683.917373532429338,482413.575948604382575,3,-15.715385437011719
2959,0,0,2959,-15.7222347,3278685.673619160428643,482416.008149519562721,3,-15.722234725952148
2960,0,0,2960,-15.7222347,3278687.429864790290594,482418.440350433811545,3,-15.722234725952148
2961,0,0,2961,-15.7280779,3278689.186110420152545,482420.872551348060369,3,-15.728077888488770
2962,0,0,2962,-15.7339144,3278690.942356050014496,482423.304752264171839,3,-15.733914375305176
2963,0,0,2963,-15.7407751,3278692.698601679876447,482425.736953180283308,3,-15.740775108337402
2964,0,0,2964,-15.7407751,3278694.454847304150462,482428.169154093600810,3,-15.740775108337402
2965,0,0,2965,-15.7477379,3278696.211092939600348,482430.601355007849634,3,-15.747737884521484
2966,0,0,2966,-15.7595978,3278697.967338569462299,482433.033555923961103,3,-15.759597778320312
2967,0,0,2967,-15.7666206,3278699.723584193736315,482435.465756837278605,3,-15.766620635986328
2968,0,0,2968,-15.7666206,3278701.479829823598266,482437.897957751527429,3,-15.766620635986328
2969,0,0,2969,-15.7736540,3278703.236075453460217,482440.330158667638898,3,-15.773653984069824
2970,0,0,2970,-15.7807045,3278704.992321083322167,482442.762359580956399,3,-15.780704498291016
2971,0,0,2971,-15.7866449,3278706.748566713184118,482445.194560497067869,3,-15.786644935607910
2972,0,0,2972,-15.7877827,3278708.504812343046069,482447.626761411316693,3,-15.787782669067383
2973,0,0,2973,-15.7937250,3278710.261057971045375,482450.058962327428162,3,-15.793725013732910
2974,0,0,2974,-15.8008833,3278712.017303600907326,482452.491163240745664,3,-15.800883293151855
2975,0,0,2975,-15.8068781,3278713.773549230769277,482454.923364154994488,3,-15.806878089904785
2976,0,0,2976,-15.8081417,3278715.529794860631227,482457.355565071105957,3,-15.808141708374023
2977,0,0,2977,-15.8141394,3278717.286040490493178,482459.787765984423459,3,-15.814139366149902
2978,0,0,2978,-15.8214836,3278719.042286116629839,482462.219966898672283,3,-15.821483612060547
2979,0,0,2979,-15.8289185,3278720.798531750217080,482464.652167814783752,3,-15.828918457031250
2980,0,0,2980,-15.8348970,3278722.554777380079031,482467.084368728101254,3,-15.834897041320801
2981,0,0,2981,-15.8364286,3278724.311023004353046,482469.516569644212723,3,-15.836428642272949
2982,0,0,2982,-15.8423719,3278726.067268634214997,482471.948770558461547,3,-15.842371940612793
2983,0,0,2983,-15.8498182,3278727.823514264076948,482474.380971471779048,3,-15.849818229675293
2984,0,0,2984,-15.8556795,3278729.579759893938899,482476.813172387890518,3,-15.855679512023926
2985,0,0,2985,-15.8572254,3278731.336005523800850,482479.245373302139342,3,-15.857225418090820
2986,0,0,2986,-15.8689661,3278733.092251153662801,482481.677574216388166,3,-15.868966102600098
2987,0,0,2987,-15.8765430,3278734.848496781662107,482484.109775131568313,3,-15.876543045043945
2988,0,0,2988,-15.8825216,3278736.604742411524057,482486.541976045817137,3,-15.882521629333496
2989,0,0,2989,-15.8842793,3278738.360988041386008,482488.974176961928606,3,-15.884279251098633
2990,0,0,2990,-15.8902645,3278740.117233667522669,482491.406377876177430,3,-15.890264511108398
2991,0,0,2991,-15.8962383,3278741.873479297384620,482493.838578791357577,3,-15.896238327026367
2992,0,0,2992,-15.9040670,3278743.629724927246571,482496.270779705606401,3,-15.904067039489746
2993,0,0,2993,-15.9040670,3278745.385970555245876,482498.702980619855225,3,-15.904067039489746
2994,0,0,2994,-15.9119453,3278747.142216185107827,482501.135181535966694,3,-15.911945343017578
2995,0,0,2995,-15.9178133,3278748.898461814969778,482503.567382449284196,3,-15.917813301086426
2996,0,0,2996,-15.9255962,3278750.654707444831729,482505.999583363533020,3,-15.925596237182617
2997,0,0,2997,-15.9255962,3278752.410953074693680,482508.431784279644489,3,-15.925596237182617
2998,0,0,2998,-15.9333706,3278754.167198704555631,482510.863985192961991,3,-15.933370590209961
2999,0,0,2999,-15.9390507,3278755.923444334417582,482513.296186109073460,3,-15.939050674438477
3000,0,0,3000,-15.9469070,3278757.679689964279532,482515.728387023322284,3,-15.946907043457031
3001,0,0,3001,-15.9491644,3278759.435935592278838,482518.160587939433753,3,-15.949164390563965
3002,0,0,3002,-15.9549170,3278761.192181222140789,482520.592788852751255,3,-15.954916954040527
3003,0,0,3003,-15.9630718,3278762.948426852002740,482523.024989767000079,3,-15.963071823120117
3004,0,0,3004,-15.9747658,3278764.704672478139400,482525.457190683111548,3,-15.974765777587891
3005,0,0,3005,-15.9830256,3278766.460918108001351,482527.889391596429050,3,-15.983025550842285
3006,0,0,3006,-15.9830256,3278768.217163737863302,482530.321592510677874,3,-15.983025550842285
3007,0,0,3007,-15.9913359,3278769.973409365862608,482532.753793426789343,3,-15.991335868835449
3008,0,0,3008,-15.9972000,3278771.729654995724559,482535.185994340106845,3,-15.997200012207031
3009,0,0,3009,-16.0055962,3278773.485900625586510,482537.618195256218314,3,-16.005596160888672
3010,0,0,3010,-16.0082188,3278775.242146255448461,482540.050396170467138,3,-16.008218765258789
3011,0,0,3011,-16.0141163,3278776.998391885310411,482542.482597086578608,3,-16.014116287231445
3012,0,0,3012,-16.0227413,3278778.754637515172362,482544.914797999896109,3,-16.022741317749023
3013,0,0,3013,-16.0285969,3278780.510883145034313,482547.346998914144933,3,-16.028596878051758
3014,0,0,3014,-16.0314102,3278782.267128774896264,482549.779199827462435,3,-16.031410217285156
3015,0,0,3015,-16.0372391,3278784.023374402895570,482552.211400743573904,3,-16.037239074707031
3016,0,0,3016,-16.0459499,3278785.779620032757521,482554.643601657822728,3,-16.045949935913086
3017,0,0,3017,-16.0518780,3278787.535865658894181,482557.075802573934197,3,-16.051877975463867
3018,0,0,3018,-16.0548210,3278789.292111288756132,482559.508003487251699,3,-16.054821014404297
3019,0,0,3019,-16.0608768,3278791.048356918618083,482561.940204403363168,3,-16.060876846313477
3020,0,0,3020,-16.0670300,3278792.804602548480034,482564.372405317611992,3,-16.067029953002930
3021,0,0,3021,-16.0762749,3278794.560848176479340,482566.804606231860816,3,-16.076274871826172
3022,0,0,3022,-16.0762749,3278796.317093806341290,482569.236807147040963,3,-16.076274871826172
3023,0,0,3023,-16.0915947,3278798.073339436203241,482571.669008061289787,3,-16.091594696044922
3024,0,0,3024,-16.0977364,3278799.829585066065192,482574.101208975538611,3,-16.097736358642578
3025,0,0,3025,-16.1071510,3278801.585830695927143,482576.533409891650081,3,-16.107151031494141
3026,0,0,3026,-16.1071510,3278803.342076325789094,482578.965610804967582,3,-16.107151031494141
3027,0,0,3027,-16.1168499,3278805.098321955651045,482581.397811721079051,3,-16.116849899291992
3028,0,0,3028,-16.1234074,3278806.854567585512996,482583.830012635327876,3,-16.123407363891602
3029,0,0,3029,-16.1333561,3278808.610813213512301,482586.262213551439345,3,-16.133356094360352
3030,0,0,3030,-16.1433411,3278810.367058839648962,482588.694414464756846,3,-16.143341064453125
3031,0,0,3031,-16.1433411,3278812.123304469510913,482591.126615379005671,3,-16.143341064453125
3032,0,0,3032,-16.1533394,3278813.879550099372864,482593.558816295117140,3,-16.153339385986328
3033,0,0,3033,-16.1600018,3278815.635795729234815,482595.991017208434641,3,-16.160001754760742
3034,0,0,3034,-16.1700096,3278817.392041359096766,482598.423218122683465,3,-16.170009613037109
3035,0,0,3035,-16.1700096,3278819.148286987096071,482600.855419038794935,3,-16.170009613037109
3036,0,0,3036,-16.1800442,3278820.904532616958022,482603.287619952112436,3,-16.180044174194336
3037,0,0,3037,-16.1867428,3278822.660778246819973,482605.719820868223906,3,-16.186742782592773
3038,0,0,3038,-16.1969452,3278824.417023876681924,482608.152021782472730,3,-16.196945190429688
3039,0,0,3039,-16.1969452,3278826.173269506543875,482610.584222698584199,3,-16.196945190429688
3040,0,0,3040,-16.2074146,3278827.929515136405826,482613.016423611901700,3,-16.207414627075195
3041,0,0,3041,-16.2252960,3278829.685760766267776,482615.448624526150525,3,-16.225296020507812
3042,0,0,3042,-16.2324314,3278831.442006396129727,482617.880825439468026,3,-16.232431411743164
3043,0,0,3043,-16.2362328,3278833.198252025991678,482620.313026355579495,3,-16.236232757568359
3044,0,0,3044,-16.2433624,3278834.954497650265694,482622.745227269828320,3,-16.243362426757812
3045,0,0,3045,-16.2543373,3278836.710743280127645,482625.177428185939789,3,-16.254337310791016
3046,0,0,3046,-16.2615509,3278838.466988909989595,482627.609629099257290,3,-16.261550903320312
3047,0,0,3047,-16.2654591,3278840.223234539851546,482630.041830015368760,3,-16.265459060668945
3048,0,0,3048,-16.2727470,3278841.979480169713497,482632.474030929617584,3,-16.272747039794922
3049,0,0,3049,-16.2800751,3278843.735725797712803,482634.906231842935085,3,-16.280075073242188
3050,0,0,3050,-16.2874451,3278845.491971427574754,482637.338432759046555,3,-16.287445068359375
3051,0,0,3051,-16.2914295,3278847.248217057436705,482639.770633673295379,3,-16.291429519653320
3052,0,0,3052,-16.3028622,3278849.004462687298656,482642.202834587544203,3,-16.302862167358398
3053,0,0,3053,-16.3103447,3278850.760708313435316,482644.635035503655672,3,-16.310344696044922
3054,0,0,3054,-16.3219166,3278852.516953941434622,482647.067236418835819,3,-16.321916580200195
3055,0,0,3055,-16.3294735,3278854.273199576884508,482649.499437333084643,3,-16.329473495483398
3056,0,0,3056,-16.3335438,3278856.029445201158524,482651.931638247333467,3,-16.333543777465820
3057,0,0,3057,-16.3411102,3278857.785690831020474,482654.363839163444936,3,-16.341110229492188
3058,0,0,3058,-16.3527470,3278859.541936460882425,482656.796040076762438,3,-16.352746963500977
3059,0,0,3059,-16.3603344,3278861.298182090744376,482659.228240991011262,3,-16.360334396362305
3060,0,0,3060,-16.3644066,3278863.054427720606327,482661.660441907122731,3,-16.364406585693359
3061,0,0,3061,-16.3838940,3278864.810673350468278,482664.092642820440233,3,-16.383893966674805
3062,0,0,3062,-16.3916473,3278866.566918980330229,482666.524843736551702,3,-16.391647338867188
3063,0,0,3063,-16.4035568,3278868.323164608329535,482668.957044650800526,3,-16.403556823730469
3064,0,0,3064,-16.4035568,3278870.079410238191485,482671.389245566911995,3,-16.403556823730469
3065,0,0,3065,-16.4154911,3278871.835655868053436,482673.821446480229497,3,-16.415491104125977
3066,0,0,3066,-16.4232197,3278873.591901497915387,482676.253647394478321,3,-16.423219680786133
3067,0,0,3067,-16.4351482,3278875.348147124052048,482678.685848310589790,3,-16.435148239135742
3068,0,0,3068,-16.4351482,3278877.104392752051353,482681.118049223907292,3,-16.435148239135742
3069,0,0,3069,-16.4470577,3278878.860638387501240,482683.550250138156116,3,-16.447057723999023
3070,0,0,3070,-16.4547138,3278880.616884011775255,482685.982451054267585,3,-16.454713821411133
3071,0,0,3071,-16.4666233,3278882.373129641637206,482688.414651967585087,3,-16.466623306274414
