OBJECTID,ORIG_FID,Id,X_axis,RASTERVALU,Latitude,Longitude,Distance,Elevation
7295,0,0,993,13.4880381,3762660.398,749081.5981,2976,13.48803806
7296,0,0,994,13.6080132,3762657.399,749081.6771,2979,13.60801315
7297,0,0,995,13.4342651,3762654.4,749081.7559,2982,13.43426514
7298,0,0,996,13.4342651,3762651.401,749081.8349,2985,13.43426514
7299,0,0,997,13.3898315,3762648.402,749081.9139,2988,13.38983154
7300,0,0,998,13.3826523,3762645.403,749081.9927,2991,13.38265228
7301,0,0,999,13.3826523,3762642.404,749082.0717,2994,13.38265228
7302,0,0,1000,13.3163671,3762639.405,749082.1505,2997,13.31636715
7303,0,0,1001,13.6532135,3762636.406,749082.2295,3000,13.6532135
7304,0,0,1002,13.7717772,3762633.407,749082.3083,3003,13.77177715
7305,0,0,1003,13.6673584,3762630.408,749082.3873,3006,13.6673584
7306,0,0,1004,13.6329346,3762627.409,749082.4663,3009,13.63293457
7307,0,0,1005,13.5936279,3762624.411,749082.5453,3012,13.59362793
7308,0,0,1006,13.7887049,3762622.163,749084.3071,3015,13.78870487
7309,0,0,1007,13.7887049,3762620.103,749086.4877,3018,13.78870487
7310,0,0,1008,13.6984158,3762618.042,749088.6683,3021,13.69841576
7311,0,0,1009,13.5200806,3762615.982,749090.8489,3024,13.52008057
7312,0,0,1010,13.5200806,3762613.922,749093.0293,3027,13.52008057
7313,0,0,1011,13.4612427,3762611.861,749095.2099,3030,13.46124268
7314,0,0,1012,13.4798584,3762609.801,749097.3905,3033,13.4798584
7315,0,0,1013,13.4798584,3762607.74,749099.5711,3036,13.4798584
7316,0,0,1014,13.4304199,3762605.68,749101.7517,3039,13.43041992
7317,0,0,1015,13.3204956,3762603.62,749103.9323,3042,13.32049561
7318,0,0,1016,13.3204956,3762601.56,749106.1129,3045,13.32049561
7319,0,0,1017,13.423584,3762599.499,749108.2933,3048,13.42358398
7320,0,0,1018,13.367137,3762597.439,749110.4739,3051,13.36713696
7321,0,0,1019,13.6529179,3762595.378,749112.6545,3054,13.65291786
7322,0,0,1020,13.5331974,3762593.318,749114.8351,3057,13.5331974
7323,0,0,1021,13.4421387,3762591.258,749117.0157,3060,13.44213867
7324,0,0,1022,13.3768311,3762589.197,749119.1963,3063,13.37683105
7325,0,0,1023,13.4201202,3762587.137,749121.3769,3066,13.42012024
7326,0,0,1024,13.3046589,3762585.076,749123.5575,3069,13.30465889
7327,0,0,1025,13.2901058,3762583.016,749125.7379,3072,13.29010582
7328,0,0,1026,13.2740479,3762580.956,749127.9185,3075,13.27404785
7329,0,0,1027,13.2789717,3762578.896,749130.0991,3078,13.27897167
7330,0,0,1028,13.3193312,3762576.835,749132.2797,3081,13.31933117
7331,0,0,1029,13.2767525,3762574.775,749134.4603,3084,13.27675247
7332,0,0,1030,13.2408314,3762572.714,749136.6409,3087,13.24083138
7333,0,0,1031,13.2745819,3762570.654,749138.8215,3090,13.27458191
7334,0,0,1032,13.2745819,3762568.594,749141.0021,3093,13.27458191
7335,0,0,1033,13.2084961,3762566.533,749143.1827,3096,13.20849609
7336,0,0,1034,13.155674,3762564.473,749145.3631,3099,13.15567398
7337,0,0,1035,13.155674,3762562.412,749147.5437,3102,13.15567398
7338,0,0,1036,13.2012014,3762560.352,749149.7243,3105,13.20120144
7339,0,0,1037,13.2419119,3762558.292,749151.9049,3108,13.24191189
7340,0,0,1038,13.2419119,3762556.232,749154.0855,3111,13.24191189
7341,0,0,1039,13.0739746,3762554.171,749156.2661,3114,13.07397461
7342,0,0,1040,12.9758043,3762552.111,749158.4467,3117,12.97580433
7343,0,0,1041,12.9758043,3762550.05,749160.6271,3120,12.97580433
7344,0,0,1042,12.9823389,3762547.99,749162.8077,3123,12.98233891
7345,0,0,1043,12.8966751,3762545.93,749164.9883,3126,12.89667511
7346,0,0,1044,12.8966751,3762543.869,749167.1689,3129,12.89667511
7347,0,0,1045,13.0062046,3762541.809,749169.3495,3132,13.00620461
7348,0,0,1046,13.021904,3762539.749,749171.5301,3135,13.02190399
7349,0,0,1047,13.0910444,3762537.688,749173.7107,3138,13.09104443
7350,0,0,1048,12.9064837,3762535.628,749175.8913,3141,12.90648365
7351,0,0,1049,12.8647528,3762533.568,749178.0719,3144,12.86475277
7352,0,0,1050,12.87257,3762531.507,749180.2523,3147,12.87257004
7353,0,0,1051,12.915328,3762529.447,749182.4329,3150,12.91532803
7354,0,0,1052,12.8088989,3762527.386,749184.6135,3153,12.80889893
7355,0,0,1053,12.8092041,3762525.326,749186.7941,3156,12.8092041
7356,0,0,1054,12.8019819,3762523.266,749188.9747,3159,12.80198193
7357,0,0,1055,12.5506592,3762521.205,749191.1553,3162,12.55065918
7358,0,0,1056,12.5929012,3762519.145,749193.3359,3165,12.59290123
7359,0,0,1057,12.4421387,3762517.085,749195.5165,3168,12.44213867
7360,0,0,1058,12.305481,3762515.024,749197.6971,3171,12.30548096
7361,0,0,1059,12.4432373,3762512.964,749199.8775,3174,12.4432373
7362,0,0,1060,12.4432373,3762510.904,749202.0581,3177,12.4432373
7363,0,0,1061,12.4486084,3762508.843,749204.2387,3180,12.4486084
7364,0,0,1062,12.5418701,3762506.783,749206.4193,3183,12.54187012
7365,0,0,1063,12.5418701,3762504.722,749208.5999,3186,12.54187012
7366,0,0,1064,12.6452179,3762502.662,749210.7805,3189,12.6452179
7367,0,0,1065,12.5202026,3762500.602,749212.9609,3192,12.52020264
7368,0,0,1066,12.5202026,3762498.541,749215.1415,3195,12.52020264
7369,0,0,1067,12.4608154,3762496.481,749217.3221,3198,12.46081543
7370,0,0,1068,12.4838257,3762494.421,749219.5027,3201,12.48382568
7371,0,0,1069,12.4838257,3762492.36,749221.6833,3204,12.48382568
7372,0,0,1070,12.4693604,3762490.3,749223.8639,3207,12.46936035
7373,0,0,1071,12.4621248,3762488.24,749226.0445,3210,12.46212482
7374,0,0,1072,12.4621248,3762486.179,749228.2251,3213,12.46212482
7375,0,0,1073,12.4781303,3762484.119,749230.4057,3216,12.47813034
7376,0,0,1074,12.3752728,3762482.058,749232.5861,3219,12.37527275
7377,0,0,1075,12.5195312,3762479.998,749234.7667,3222,12.51953125
7378,0,0,1076,12.625061,3762477.938,749236.9473,3225,12.62506104
7379,0,0,1077,12.9160194,3762475.878,749239.1279,3228,12.91601944
7380,0,0,1078,12.8289204,3762473.817,749241.3085,3231,12.82892036
7381,0,0,1079,12.8647995,3762471.757,749243.4891,3234,12.8647995
7382,0,0,1080,12.916934,3762469.696,749245.6697,3237,12.91693401
7383,0,0,1081,12.7055454,3762467.636,749247.8503,3240,12.70554543
7384,0,0,1082,12.7225771,3762465.576,749250.0309,3243,12.7225771
7385,0,0,1083,12.5995455,3762463.515,749252.2113,3246,12.59954548
7386,0,0,1084,12.6245527,3762461.455,749254.3919,3249,12.62455273
7387,0,0,1085,12.6652822,3762459.394,749256.5725,3252,12.66528225
7388,0,0,1086,12.6876945,3762457.334,749258.7531,3255,12.68769455
7389,0,0,1087,12.82619,3762455.274,749260.9337,3258,12.82618999
7390,0,0,1088,12.82619,3762453.214,749263.1143,3261,12.82618999
7391,0,0,1089,12.9263678,3762451.153,749265.2949,3264,12.92636776
7392,0,0,1090,13.0605335,3762449.093,749267.4753,3267,13.06053352
7393,0,0,1091,13.0605335,3762447.032,749269.6559,3270,13.06053352
7394,0,0,1092,13.0479164,3762444.972,749271.8365,3273,13.04791641
7395,0,0,1093,13.0588989,3762442.912,749274.0171,3276,13.05889893
7396,0,0,1094,13.0588989,3762440.851,749276.1977,3279,13.05889893
7397,0,0,1095,13.0603991,3762438.791,749278.3783,3282,13.06039906
7398,0,0,1096,13.056715,3762436.731,749280.5589,3285,13.05671501
7399,0,0,1097,13.056715,3762434.67,749282.7395,3288,13.05671501
7400,0,0,1098,12.9037733,3762432.61,749284.9201,3291,12.90377331
7401,0,0,1099,12.9152594,3762430.549,749287.1005,3294,12.91525936
7402,0,0,1100,12.9152594,3762428.489,749289.2811,3297,12.91525936
7403,0,0,1101,13.0167856,3762426.429,749291.4617,3300,13.01678562
7404,0,0,1102,12.9901037,3762424.368,749293.6423,3303,12.99010372
7405,0,0,1103,13.2785416,3762422.308,749295.8229,3306,13.27854156
7406,0,0,1104,13.1957846,3762420.248,749298.0035,3309,13.19578457
7407,0,0,1105,13.189024,3762418.187,749300.1841,3312,13.18902397
7408,0,0,1106,13.0725498,3762416.127,749302.3647,3315,13.07254982
7409,0,0,1107,13.0725498,3762414.067,749304.5453,3318,13.07254982
7410,0,0,1108,13.1177559,3762412.006,749306.7257,3321,13.11775589
7411,0,0,1109,12.981328,3762409.946,749308.9063,3324,12.98132801
7412,0,0,1110,12.9960194,3762407.885,749311.0869,3327,12.99601936
7413,0,0,1111,12.9910965,3762405.825,749313.2675,3330,12.9910965
7414,0,0,1112,12.9257145,3762403.765,749315.4481,3333,12.92571449
7415,0,0,1113,12.9257145,3762401.704,749317.6287,3336,12.92571449
7416,0,0,1114,13.0454731,3762399.644,749319.8091,3339,13.0454731
7417,0,0,1115,13.0768557,3762397.584,749321.9897,3342,13.07685566
7418,0,0,1116,13.0768557,3762395.523,749324.1703,3345,13.07685566
7419,0,0,1117,13.236084,3762393.463,749326.3509,3348,13.23608398
7420,0,0,1118,13.0717993,3762391.403,749328.5315,3351,13.07179928
7421,0,0,1119,13.0717993,3762389.342,749330.7121,3354,13.07179928
7422,0,0,1120,13.0541573,3762387.282,749332.8927,3357,13.05415726
7423,0,0,1121,12.9578285,3762385.221,749335.0733,3360,12.95782852
7424,0,0,1122,12.9578285,3762383.161,749337.2539,3363,12.95782852
7425,0,0,1123,12.7967005,3762381.101,749339.4343,3366,12.79670048
7426,0,0,1124,12.9056787,3762379.04,749341.6149,3369,12.90567875
7427,0,0,1125,12.9056787,3762376.98,749343.7955,3372,12.90567875
7428,0,0,1126,12.8736277,3762374.92,749345.9761,3375,12.87362766
7429,0,0,1127,12.8723335,3762372.859,749348.1567,3378,12.87233353
7430,0,0,1128,12.7985058,3762370.799,749350.3373,3381,12.79850578
7431,0,0,1129,12.867157,3762368.739,749352.5179,3384,12.86715698
7432,0,0,1130,13.031723,3762366.658,749354.6725,3387,13.03172302
7433,0,0,1131,12.9671288,3762364.039,749356.1347,3390,12.96712875
7434,0,0,1132,12.9546299,3762361.419,749357.5967,3393,12.9546299
7435,0,0,1133,13.0359211,3762358.799,749359.0589,3396,13.0359211
7436,0,0,1134,12.8767471,3762356.18,749360.5211,3399,12.87674713
7437,0,0,1135,12.819314,3762353.56,749361.9831,3402,12.819314
7438,0,0,1136,12.784174,3762350.941,749363.4453,3405,12.78417397
7439,0,0,1137,12.8687477,3762348.321,749364.9073,3408,12.86874771
7440,0,0,1138,12.8349028,3762345.701,749366.3695,3411,12.83490276
7441,0,0,1139,12.7255325,3762343.082,749367.8317,3414,12.72553253
7442,0,0,1140,12.7255325,3762340.462,749369.2937,3417,12.72553253
7443,0,0,1141,12.7874842,3762337.843,749370.7559,3420,12.78748417
7444,0,0,1142,12.7423677,3762335.223,749372.2181,3423,12.74236774
7445,0,0,1143,12.7458534,3762332.604,749373.6801,3426,12.74585342
7446,0,0,1144,12.699441,3762329.984,749375.1423,3429,12.69944096
7447,0,0,1145,12.7149611,3762327.365,749376.6045,3432,12.71496105
7448,0,0,1146,12.7149611,3762324.745,749378.0665,3435,12.71496105
7449,0,0,1147,12.5505295,3762322.125,749379.5287,3438,12.55052948
7450,0,0,1148,12.5123606,3762319.506,749380.9907,3441,12.51236057
7451,0,0,1149,12.3389606,3762316.886,749382.4529,3444,12.33896065
7452,0,0,1150,12.2448139,3762314.266,749383.9151,3447,12.24481392
7453,0,0,1151,12.0999794,3762311.647,749385.3771,3450,12.0999794
7454,0,0,1152,12.1370096,3762309.027,749386.8393,3453,12.13700962
7455,0,0,1153,12.0617523,3762306.408,749388.3013,3456,12.06175232
7456,0,0,1154,12.0534897,3762303.788,749389.7635,3459,12.05348969
7457,0,0,1155,11.9742222,3762301.169,749391.2257,3462,11.97422218
7458,0,0,1156,11.8256683,3762298.549,749392.6877,3465,11.82566833
7459,0,0,1157,11.8256683,3762295.93,749394.1499,3468,11.82566833
7460,0,0,1158,11.8389893,3762293.31,749395.6119,3471,11.83898926
7461,0,0,1159,11.8461838,3762290.69,749397.0741,3474,11.84618378
7462,0,0,1160,11.8166437,3762288.071,749398.5363,3477,11.81664371
7463,0,0,1161,11.8776665,3762285.451,749399.9983,3480,11.87766647
7464,0,0,1162,11.7741585,3762282.831,749401.4605,3483,11.77415848
7465,0,0,1163,11.9533339,3762280.212,749402.9225,3486,11.95333385
7466,0,0,1164,12.019062,3762277.592,749404.3847,3489,12.01906204
7467,0,0,1165,12.3328857,3762274.973,749405.8469,3492,12.33288574
7468,0,0,1166,12.4896317,3762272.353,749407.3089,3495,12.48963165
7469,0,0,1167,12.3352661,3762269.734,749408.7711,3498,12.33526611
7470,0,0,1168,12.3352661,3762267.114,749410.2333,3501,12.33526611
7471,0,0,1169,11.8021851,3762264.495,749411.6953,3504,11.80218506
7472,0,0,1170,11.7950096,3762261.875,749413.1575,3507,11.79500961
7473,0,0,1171,11.8932667,3762259.255,749414.6195,3510,11.89326668
7474,0,0,1172,12.0586376,3762256.636,749416.0817,3513,12.05863762
7475,0,0,1173,12.1410675,3762254.016,749417.5439,3516,12.1410675
7476,0,0,1174,12.1482544,3762251.396,749419.0059,3519,12.14825439
7477,0,0,1175,12.0715332,3762248.777,749420.4681,3522,12.0715332
7478,0,0,1176,12.0552311,3762246.157,749421.9301,3525,12.05523109
7479,0,0,1177,12.3376598,3762243.538,749423.3923,3528,12.33765984
7480,0,0,1178,12.4707031,3762240.918,749424.8545,3531,12.47070313
7481,0,0,1179,12.4707031,3762238.299,749426.3165,3534,12.47070313
7482,0,0,1180,12.1362066,3762235.679,749427.7787,3537,12.13620663
7483,0,0,1181,12.1597414,3762233.06,749429.2407,3540,12.1597414
7484,0,0,1182,12.2206755,3762230.44,749430.7029,3543,12.22067547
7485,0,0,1183,12.3674316,3762227.82,749432.1651,3546,12.36743164
7486,0,0,1184,12.4520264,3762225.201,749433.6271,3549,12.45202637
7487,0,0,1185,12.5004568,3762222.581,749435.0893,3552,12.50045681
7488,0,0,1186,12.5806828,3762219.962,749436.5515,3555,12.58068275
7489,0,0,1187,12.4814663,3762217.342,749438.0135,3558,12.48146629
7490,0,0,1188,12.4347572,3762214.722,749439.4757,3561,12.43475723
7491,0,0,1189,12.5548706,3762212.103,749440.9377,3564,12.55487061
7492,0,0,1190,12.5548706,3762209.483,749442.3999,3567,12.55487061
7493,0,0,1191,12.7074003,3762206.864,749443.8621,3570,12.70740032
7494,0,0,1192,12.6750593,3762204.244,749445.3241,3573,12.67505932
7495,0,0,1193,12.7342196,3762201.625,749446.7863,3576,12.73421955
7496,0,0,1194,12.6895752,3762199.005,749448.2485,3579,12.6895752
7497,0,0,1195,12.673542,3762196.385,749449.7105,3582,12.67354202
7498,0,0,1196,12.5791435,3762193.766,749451.1727,3585,12.57914352
7499,0,0,1197,12.5994873,3762191.146,749452.6347,3588,12.5994873
7500,0,0,1198,12.5724726,3762188.527,749454.0969,3591,12.57247257
7501,0,0,1199,12.615448,3762185.907,749455.5591,3594,12.615448
7502,0,0,1200,12.7523193,3762183.287,749457.0211,3597,12.75231934
7503,0,0,1201,12.7523193,3762180.668,749458.4833,3600,12.75231934
7504,0,0,1202,12.682373,3762178.048,749459.9453,3603,12.68237305
7505,0,0,1203,12.6002808,3762175.429,749461.4075,3606,12.60028076
7506,0,0,1204,12.2242012,3762172.809,749462.8697,3609,12.2242012
7507,0,0,1205,12.1912279,3762170.19,749464.3317,3612,12.19122791
7508,0,0,1206,12.2815428,3762167.57,749465.7939,3615,12.28154278
7509,0,0,1207,12.185113,3762164.951,749467.2559,3618,12.18511295
7510,0,0,1208,12.1227646,3762162.331,749468.7181,3621,12.12276459
7511,0,0,1209,12.1348133,3762159.711,749470.1803,3624,12.13481331
7512,0,0,1210,12.2749004,3762157.092,749471.6423,3627,12.27490044
7513,0,0,1211,12.3094749,3762154.472,749473.1045,3630,12.30947495
7514,0,0,1212,12.3094749,3762151.852,749474.5665,3633,12.30947495
7515,0,0,1213,12.4141359,3762149.233,749476.0287,3636,12.41413593
7516,0,0,1214,12.4141359,3762146.613,749477.4909,3639,12.41413593
7517,0,0,1215,12.3682251,3762143.994,749478.9529,3642,12.3682251
7518,0,0,1216,12.5916204,3762141.374,749480.4151,3645,12.59162045
7519,0,0,1217,12.5757627,3762138.755,749481.8771,3648,12.57576275
7520,0,0,1218,12.5137939,3762136.135,749483.3393,3651,12.51379395
7521,0,0,1219,12.2392015,3762133.516,749484.8015,3654,12.23920155
7522,0,0,1220,12.5535078,3762130.896,749486.2635,3657,12.5535078
7523,0,0,1221,12.6727295,3762128.276,749487.7257,3660,12.67272949
7524,0,0,1222,12.6377563,3762125.657,749489.1877,3663,12.63775635
7525,0,0,1223,12.6377563,3762123.037,749490.6499,3666,12.63775635
7526,0,0,1224,12.4120932,3762120.417,749492.1121,3669,12.41209316
7527,0,0,1225,12.7766724,3762117.798,749493.5743,3672,12.77667236
7528,0,0,1226,12.5105362,3762115.179,749495.0363,3675,12.51053619
7529,0,0,1227,12.5061293,3762112.559,749496.4985,3678,12.50612926
7530,0,0,1228,12.532258,3762109.939,749497.9605,3681,12.53225803
7531,0,0,1229,12.5244808,3762107.32,749499.4227,3684,12.52448082
7532,0,0,1230,12.5052547,3762104.7,749500.8849,3687,12.50525475
7533,0,0,1231,12.5057259,3762102.081,749502.3469,3690,12.50572586
7534,0,0,1232,12.4866161,3762099.461,749503.8091,3693,12.48661613
7535,0,0,1233,12.3827848,3762096.841,749505.2711,3696,12.38278484
7536,0,0,1234,12.3827848,3762094.222,749506.7333,3699,12.38278484
7537,0,0,1235,12.0500574,3762091.602,749508.1955,3702,12.05005741
7538,0,0,1236,12.4408197,3762088.983,749509.6575,3705,12.44081974
7539,0,0,1237,12.5585327,3762086.363,749511.1197,3708,12.55853271
7540,0,0,1238,12.5585327,3762083.744,749512.5817,3711,12.55853271
7541,0,0,1239,12.6214905,3762081.124,749514.0439,3714,12.62149048
7542,0,0,1240,12.6214905,3762078.504,749515.5061,3717,12.62149048
7543,0,0,1241,12.4355345,3762075.885,749516.9681,3720,12.43553448
7544,0,0,1242,12.086441,3762073.265,749518.4303,3723,12.08644104
7545,0,0,1243,12.4042168,3762070.646,749519.8923,3726,12.40421677
7546,0,0,1244,12.5024452,3762068.026,749521.3545,3729,12.50244522
7547,0,0,1245,12.5024452,3762065.406,749522.8167,3732,12.50244522
7548,0,0,1246,12.6536846,3762062.787,749524.2787,3735,12.65368462
7549,0,0,1247,12.8611555,3762060.167,749525.7409,3738,12.86115551
7550,0,0,1248,12.7992945,3762057.548,749527.2029,3741,12.79929447
7551,0,0,1249,12.8165159,3762054.928,749528.6651,3744,12.81651592
7552,0,0,1250,12.8115234,3762052.308,749530.1273,3747,12.81152344
7553,0,0,1251,12.8468275,3762049.689,749531.5893,3750,12.84682751
7554,0,0,1252,12.844183,3762047.069,749533.0515,3753,12.84418297
7555,0,0,1253,12.8390503,3762044.45,749534.5135,3756,12.83905029
7556,0,0,1254,12.7946301,3762041.83,749535.9757,3759,12.79463005
7557,0,0,1255,12.9030628,3762039.211,749537.4379,3762,12.90306282
7558,0,0,1256,12.8700666,3762036.591,749538.8999,3765,12.87006664
7559,0,0,1257,12.8362665,3762033.971,749540.3621,3768,12.83626652
7560,0,0,1258,12.8088627,3762031.352,749541.8243,3771,12.80886269
7561,0,0,1259,12.8400879,3762028.732,749543.2863,3774,12.84008789
7562,0,0,1260,12.8207846,3762026.113,749544.7485,3777,12.82078457
7563,0,0,1261,12.8744459,3762023.493,749546.2107,3780,12.87444592
7564,0,0,1262,12.8020563,3762020.873,749547.6727,3783,12.80205631
7565,0,0,1263,12.8020563,3762018.254,749549.1349,3786,12.80205631
7566,0,0,1264,12.6893921,3762015.635,749550.5969,3789,12.68939209
7567,0,0,1265,12.5220518,3762013.015,749552.0591,3792,12.52205181
7568,0,0,1266,12.6115723,3762010.395,749553.5213,3795,12.61157227
7569,0,0,1267,12.6801405,3762007.776,749554.9833,3798,12.6801405
7570,0,0,1268,12.5654955,3762005.156,749556.4455,3801,12.56549549
7571,0,0,1269,12.6270704,3762002.536,749557.9075,3804,12.62707043
7572,0,0,1270,12.5324163,3761999.917,749559.3697,3807,12.53241634
7573,0,0,1271,12.7204304,3761997.297,749560.8319,3810,12.72043037
7574,0,0,1272,12.7276611,3761994.678,749562.2939,3813,12.72766113
7575,0,0,1273,13.0410156,3761992.058,749563.7561,3816,13.04101563
7576,0,0,1274,12.6613073,3761989.439,749565.2181,3819,12.66130733
7577,0,0,1275,12.6674395,3761986.819,749566.6803,3822,12.66743946
7578,0,0,1276,12.686512,3761984.2,749568.1425,3825,12.68651199
7579,0,0,1277,12.7251911,3761981.58,749569.6045,3828,12.72519112
7580,0,0,1278,12.7214308,3761978.96,749571.0667,3831,12.72143078
7581,0,0,1279,12.709487,3761976.341,749572.5287,3834,12.70948696
7582,0,0,1280,12.6577425,3761973.721,749573.9909,3837,12.6577425
7583,0,0,1281,12.6826391,3761971.102,749575.4531,3840,12.68263912
7584,0,0,1282,12.6791582,3761968.482,749576.9151,3843,12.67915821
7585,0,0,1283,12.7758255,3761965.862,749578.3773,3846,12.7758255
7586,0,0,1284,12.7585497,3761963.243,749579.8395,3849,12.75854969
7587,0,0,1285,12.708003,3761960.623,749581.3015,3852,12.70800304
7588,0,0,1286,12.660697,3761958.004,749582.7637,3855,12.66069698
7589,0,0,1287,12.660697,3761955.384,749584.2257,3858,12.66069698
7590,0,0,1288,12.6541023,3761952.766,749585.6911,3861,12.65410233
7591,0,0,1289,12.6541023,3761950.34,749587.4549,3864,12.65410233
7592,0,0,1290,12.6533899,3761947.913,749589.2185,3867,12.65338993
7593,0,0,1291,12.639802,3761945.486,749590.9823,3870,12.63980198
7594,0,0,1292,12.639802,3761943.059,749592.7459,3873,12.63980198
7595,0,0,1293,12.9415894,3761940.633,749594.5097,3876,12.94158936
7596,0,0,1294,13.0869751,3761938.206,749596.2733,3879,13.0869751
7597,0,0,1295,13.0241089,3761935.779,749598.0369,3882,13.02410889
7598,0,0,1296,13.0241089,3761933.352,749599.8007,3885,13.02410889
7599,0,0,1297,13.0109863,3761930.925,749601.5643,3888,13.01098633
7600,0,0,1298,12.9853029,3761928.498,749603.3281,3891,12.98530293
7601,0,0,1299,12.9211082,3761926.072,749605.0917,3894,12.92110825
7602,0,0,1300,13.0245361,3761923.645,749606.8553,3897,13.02453613
7603,0,0,1301,13.0465975,3761921.218,749608.6191,3900,13.04659748
7604,0,0,1302,13.0325928,3761918.791,749610.3829,3903,13.03259277
7605,0,0,1303,12.987854,3761916.365,749612.1465,3906,12.987854
7606,0,0,1304,12.9530029,3761913.938,749613.9101,3909,12.95300293
7607,0,0,1305,12.9530029,3761911.511,749615.6739,3912,12.95300293
7608,0,0,1306,12.9492188,3761909.084,749617.4375,3915,12.94921875
7609,0,0,1307,12.9005127,3761906.657,749619.2013,3918,12.9005127
7610,0,0,1308,12.8372803,3761904.23,749620.9649,3921,12.83728027
7611,0,0,1309,12.8372803,3761901.804,749622.7287,3924,12.83728027
7612,0,0,1310,12.6965904,3761899.377,749624.4923,3927,12.69659042
7613,0,0,1311,12.6759262,3761896.95,749626.2559,3930,12.67592621
7614,0,0,1312,12.6814575,3761894.523,749628.0197,3933,12.68145752
7615,0,0,1313,12.7106934,3761892.096,749629.7833,3936,12.71069336
7616,0,0,1314,12.7805786,3761889.669,749631.5471,3939,12.78057861
7617,0,0,1315,12.8214722,3761887.243,749633.3107,3942,12.82147217
7618,0,0,1316,12.8214722,3761884.816,749635.0743,3945,12.82147217
7619,0,0,1317,12.81604,3761882.389,749636.8381,3948,12.81604004
7620,0,0,1318,12.8550415,3761879.962,749638.6017,3951,12.8550415
7621,0,0,1319,13.0945435,3761877.536,749640.3655,3954,13.09454346
7622,0,0,1320,12.5516357,3761875.109,749642.1291,3957,12.55163574
7623,0,0,1321,12.6887207,3761872.682,749643.8929,3960,12.6887207
7624,0,0,1322,12.6360474,3761870.255,749645.6565,3963,12.63604736
7625,0,0,1323,12.6711683,3761867.828,749647.4203,3966,12.67116833
7626,0,0,1324,12.1763935,3761865.401,749649.1839,3969,12.17639351
7627,0,0,1325,12.1763935,3761862.974,749650.9477,3972,12.17639351
7628,0,0,1326,12.1640558,3761860.548,749652.7113,3975,12.16405582
7629,0,0,1327,12.1279058,3761858.121,749654.4749,3978,12.12790585
7630,0,0,1328,12.2306519,3761855.694,749656.2387,3981,12.23065186
7631,0,0,1329,12.2306519,3761853.267,749658.0023,3984,12.23065186
7632,0,0,1330,12.367878,3761850.841,749659.7661,3987,12.36787796
7633,0,0,1331,12.3586369,3761848.414,749661.5297,3990,12.35863686
7634,0,0,1332,12.2859936,3761845.987,749663.2933,3993,12.28599358
7635,0,0,1333,12.286108,3761843.56,749665.0571,3996,12.28610802
7636,0,0,1334,12.2202339,3761841.133,749666.8207,3999,12.22023392
7637,0,0,1335,12.2369871,3761838.706,749668.5845,4002,12.23698711
7638,0,0,1336,12.1973362,3761836.28,749670.3481,4005,12.1973362
7639,0,0,1337,12.2007561,3761833.853,749672.1119,4008,12.20075607
7640,0,0,1338,12.2007561,3761831.426,749673.8755,4011,12.20075607
7641,0,0,1339,12.3366184,3761828.999,749675.6393,4014,12.33661842
7642,0,0,1340,12.357502,3761826.573,749677.4029,4017,12.35750198
7643,0,0,1341,12.4728947,3761824.146,749679.1667,4020,12.47289467
7644,0,0,1342,12.3587646,3761821.719,749680.9303,4023,12.35876465
7645,0,0,1343,12.2580452,3761819.292,749682.6939,4026,12.2580452
7646,0,0,1344,12.3588371,3761816.865,749684.4577,4029,12.35883713
7647,0,0,1345,12.3588371,3761814.438,749686.2213,4032,12.35883713
7648,0,0,1346,12.6177225,3761812.011,749687.9851,4035,12.61772251
7649,0,0,1347,12.5167627,3761809.585,749689.7487,4038,12.51676273
7650,0,0,1348,12.7430134,3761807.158,749691.5123,4041,12.74301338
7651,0,0,1349,12.3546076,3761804.731,749693.2761,4044,12.35460758
7652,0,0,1350,12.62395,3761802.304,749695.0397,4047,12.62395
7653,0,0,1351,12.6136703,3761799.878,749696.8035,4050,12.61367035
7654,0,0,1352,12.3527222,3761797.451,749698.5671,4053,12.35272217
7655,0,0,1353,12.0932007,3761795.024,749700.3309,4056,12.09320068
7656,0,0,1354,12.0932007,3761792.597,749702.0945,4059,12.09320068
7657,0,0,1355,12.3613682,3761790.17,749703.8583,4062,12.36136818
7658,0,0,1356,12.1322546,3761787.744,749705.6219,4065,12.1322546
7659,0,0,1357,12.1654921,3761785.317,749707.3857,4068,12.16549206
7660,0,0,1358,12.1654921,3761782.89,749709.1493,4071,12.16549206
7661,0,0,1359,12.1305275,3761780.463,749710.9129,4074,12.1305275
7662,0,0,1360,12.0830994,3761778.036,749712.6767,4077,12.08309937
7663,0,0,1361,12.0628738,3761775.609,749714.4403,4080,12.06287384
7664,0,0,1362,12.1746826,3761773.183,749716.2041,4083,12.17468262
7665,0,0,1363,12.5499401,3761770.756,749717.9677,4086,12.54994011
7666,0,0,1364,12.6207275,3761768.329,749719.7313,4089,12.62072754
7667,0,0,1365,12.6876221,3761765.902,749721.4951,4092,12.68762207
7668,0,0,1366,12.7340002,3761763.475,749723.2587,4095,12.73400021
7669,0,0,1367,12.7253418,3761761.049,749725.0225,4098,12.7253418
7670,0,0,1368,12.7271729,3761758.622,749726.7861,4101,12.72717285
7671,0,0,1369,12.7414551,3761756.195,749728.5499,4104,12.74145508
7672,0,0,1370,12.7422485,3761753.768,749730.3135,4107,12.74224854
